Date,Open,High,Low,Close,Adj Close,Volume
2004-11-08,13.173900,13.317100,13.102300,13.245500,5.248684,19143680794
2004-11-09,13.245500,13.317100,13.173900,13.245500,5.248684,13627707521
2004-11-10,13.245500,13.746700,13.102300,13.603500,5.390547,50068043342
2004-11-11,13.603500,13.603500,13.317100,13.460300,5.333802,19298042236
2004-11-12,13.460300,13.603500,13.388700,13.603500,5.390547,17699323180
2004-11-15,13.603500,13.818300,13.531900,13.675100,5.418918,33822581749
2004-11-16,13.675100,13.818300,13.603500,13.818300,5.475662,29459294338
2004-11-17,13.818300,13.889900,13.603500,13.818300,5.475662,51794044841
2004-11-18,13.818300,13.818300,13.531900,13.531900,5.362174,23027004
2004-11-19,13.531900,13.603500,13.460300,13.531900,5.362174,12150991789
2004-11-22,13.460300,13.531900,13.388700,13.460300,5.333802,14340831034
2004-11-23,13.388700,13.603500,13.317100,13.460300,5.333802,11862066580
2004-11-24,13.531900,13.675100,13.460300,13.603500,5.390547,17611831899
2004-11-25,13.675100,13.746700,13.603500,13.603500,5.390547,18552369980
2004-11-26,13.603500,13.889900,13.603500,13.603500,5.390547,29919144538
2004-11-29,13.675100,13.746700,13.603500,13.675100,5.418918,13550270041
2004-11-30,13.675100,13.889900,13.603500,13.889900,5.504035,19701256327
2004-12-01,13.818300,13.818300,13.603500,13.746700,5.447290,8361057622
2004-12-02,13.818300,13.818300,13.603500,13.746700,5.447290,9361653970
2004-12-03,13.746700,13.818300,13.675100,13.746700,5.447290,6882050
2004-12-06,13.675100,13.961500,13.675100,13.889900,5.504035,20175805
2004-12-07,13.889900,13.961500,13.746700,13.889900,5.504035,12100700
2004-12-08,13.961500,14.033100,13.889900,13.961500,5.532408,15782329
2004-12-09,13.961500,14.033100,13.889900,13.961500,5.532408,13016211
2004-12-10,13.961500,14.033100,13.889900,13.961500,5.532408,18651227
2004-12-13,14.104700,14.104700,13.889900,14.033100,5.560781,31830983
2004-12-14,14.104700,14.104700,13.961500,14.033100,5.560781,9150393
2004-12-15,14.033100,14.534300,13.961500,14.391100,5.702641,43486101
2004-12-16,14.391100,14.534300,14.319500,14.462700,5.731014,17729693
2004-12-17,14.462700,15.035400,14.462700,14.963800,5.929580,45091669
2004-12-20,14.820700,15.035400,14.605900,15.035400,5.957953,28080690
2004-12-21,15.107000,15.321800,14.963800,15.035400,5.957953,21919776
2004-12-22,15.178600,15.250200,14.820700,14.820700,5.872875,21916477
2004-12-23,14.820700,14.892300,14.605900,14.892300,5.901247,18904921
2004-12-24,14.820700,15.035400,14.820700,14.892300,5.901247,9718524
2004-12-27,14.963800,15.035400,14.820700,14.892300,5.901247,5377078
2004-12-28,14.892300,15.107000,14.892300,15.035400,5.957953,12629085
2004-12-29,15.107000,15.178600,14.892300,14.963800,5.929580,13875724
2004-12-30,15.107000,15.178600,14.963800,15.035400,5.957953,15792244
2004-12-31,15.035400,15.107000,14.892300,14.963800,5.929580,13620764
2005-01-03,14.963800,15.536600,14.963800,15.321800,6.071443,50359411
2005-01-04,15.321800,15.321800,15.107000,15.107000,5.986326,14001898
2005-01-05,14.963800,15.035400,14.749100,15.035400,5.957953,13057702
2005-01-06,14.892300,15.035400,14.820700,14.892300,5.901247,3932068
2005-01-07,14.892300,14.963800,14.319500,14.319500,5.674269,22201040
2005-01-10,14.534300,14.892300,14.462700,14.820700,5.872875,20165314
2005-01-11,14.820700,14.963800,14.749100,14.892300,5.901247,14548022
2005-01-12,14.892300,15.107000,14.820700,14.892300,5.901247,15663020
2005-01-13,14.963800,15.035400,14.534300,14.677500,5.816132,15191324
2005-01-14,14.462700,14.892300,14.462700,14.749100,5.844503,10266086
2005-01-17,14.820700,15.035400,14.820700,14.892300,5.901247,8238207
2005-01-18,14.963800,14.963800,14.749100,14.892300,5.901247,8617732
2005-01-19,14.892300,14.963800,14.749100,14.892300,5.901247,10895536
2005-01-20,14.534300,14.749100,14.462700,14.534300,5.759386,11671953
2005-01-21,14.534300,14.677500,14.462700,14.605900,5.787758,10585449
2005-01-24,14.605900,14.605900,14.319500,14.391100,5.702641,8612803
2005-01-25,14.391100,14.462700,13.675100,13.675100,5.418918,25606002
2005-01-26,13.746700,13.889900,13.603500,13.889900,5.504035,13060463326
2005-01-27,13.961500,14.104700,13.818300,14.033100,5.560781,26903056
2005-01-28,14.033100,14.176300,14.033100,14.176300,5.617525,10030816
2005-01-31,14.176300,14.677500,14.104700,14.391100,5.702641,24827069
2005-02-01,14.605900,14.605900,14.391100,14.391100,5.702641,10014633
2005-02-02,14.677500,14.963800,14.605900,14.677500,5.816132,33954590
2005-02-03,14.749100,14.892300,14.677500,14.892300,5.901247,12365752
2005-02-04,14.892300,14.892300,14.892300,14.892300,5.901247,0
2005-02-07,14.892300,14.892300,14.892300,14.892300,5.901247,0
2005-02-08,14.892300,14.892300,14.892300,14.892300,5.901247,0
2005-02-09,14.892300,14.892300,14.892300,14.892300,5.901247,0
2005-02-10,14.892300,14.892300,14.892300,14.892300,5.901247,0
2005-02-11,14.892300,14.892300,14.892300,14.892300,5.901247,0
2005-02-14,15.035400,15.035400,14.820700,14.963800,5.929580,9345319
2005-02-15,14.963800,14.963800,14.605900,14.749100,5.844503,9128312
2005-02-16,14.749100,14.749100,14.462700,14.534300,5.759386,14689028
2005-02-17,14.462700,14.605900,14.319500,14.391100,5.702641,24405907
2005-02-18,14.391100,14.462700,14.319500,14.391100,5.702641,7910397
2005-02-21,14.391100,14.605900,14.391100,14.391100,5.702641,12407845
2005-02-22,14.462700,14.534300,14.319500,14.391100,5.702641,7930342
2005-02-23,14.391100,14.462700,14.176300,14.247900,5.645897,12567088
2005-02-24,14.247900,14.462700,14.247900,14.319500,5.674269,11220194
2005-02-25,14.462700,14.605900,14.391100,14.462700,5.731014,20181271
2005-02-28,14.462700,14.462700,14.462700,14.462700,5.731014,0
2005-03-01,14.605900,14.749100,14.498500,14.641700,5.801945,35095779
2005-03-02,14.749100,14.820700,14.605900,14.713300,5.830317,26993092920
2005-03-03,14.713300,14.820700,14.605900,14.605900,5.787758,11698395679
2005-03-04,14.605900,14.784900,14.605900,14.784900,5.858689,12732917
2005-03-07,14.784900,15.357600,14.784900,15.035400,5.957953,41648168455
2005-03-08,15.178600,15.178600,14.892300,14.892300,5.901247,38219230
2005-03-09,15.035400,15.214400,14.999700,15.107000,5.986326,11898685861
2005-03-10,15.035400,15.107000,14.963800,15.107000,5.986326,38498177
2005-03-11,15.107000,15.178600,15.035400,15.035400,5.957953,16693826
2005-03-14,15.035400,15.035400,14.749100,14.820700,5.872875,10530472
2005-03-15,14.784900,14.820700,14.176300,14.283700,5.660083,17706309
2005-03-16,14.247900,14.283700,14.104700,14.212100,5.631711,7836322604
2005-03-17,14.068900,14.140500,13.818300,13.889900,5.504035,26478768
2005-03-18,13.889900,13.961500,13.782500,13.854100,5.489849,5979332
2005-03-21,13.854100,14.033100,13.854100,13.854100,5.489849,7967183
2005-03-22,13.889900,14.176300,13.854100,14.104700,5.589152,11328480
2005-03-23,14.104700,14.140500,13.889900,14.140500,5.603339,4075248
2005-03-24,14.104700,14.104700,13.818300,13.818300,5.475662,6430670
2005-03-25,13.818300,14.068900,13.818300,13.997300,5.546595,4058536
2005-03-28,14.033100,14.140500,13.889900,13.889900,5.504035,2218285
2005-03-29,13.889900,13.889900,13.639300,13.818300,5.475662,5170714
2005-03-30,13.782500,13.782500,13.281300,13.317100,5.277057,19206622
2005-03-31,13.352900,13.496100,12.744400,13.102300,5.191939,30148876421
2005-04-01,13.066500,13.066500,12.529500,12.744400,5.050117,9128061624
2005-04-04,12.744400,13.603500,12.744400,13.531900,5.362174,49967175953
2005-04-05,13.531900,13.531900,13.531900,13.531900,5.362174,0
2005-04-06,13.531900,13.531900,13.066500,13.317100,5.277057,16950799
2005-04-07,13.317100,13.317100,12.887500,12.887500,5.106822,12475565
2005-04-08,13.030700,13.209700,12.959100,13.173900,5.220312,5414036055
2005-04-11,13.173900,13.245500,12.959100,13.245500,5.248684,3980624415
2005-04-12,13.030700,13.209700,13.030700,13.138100,5.206124,3893668
2005-04-13,13.102300,13.173900,13.030700,13.138100,5.206124,1991192061
2005-04-14,13.066500,13.138100,13.030700,13.030700,5.163567,5861456
2005-04-15,12.959100,12.959100,12.851700,12.851700,5.092637,10576144837
2005-04-18,12.744400,12.959100,12.744400,12.851700,5.092637,11847363885
2005-04-19,12.887500,13.066500,12.851700,13.066500,5.177752,7870604
2005-04-20,13.173900,13.173900,12.923300,13.030700,5.163567,7212738
2005-04-21,12.923300,13.245500,12.887500,13.245500,5.248684,7225220598
2005-04-22,13.281300,13.496100,13.281300,13.352900,5.291243,12224511
2005-04-25,13.281300,13.388700,13.102300,13.317100,5.277057,4777276303
2005-04-26,13.317100,13.496100,13.317100,13.460300,5.333802,11469419808
2005-04-27,13.567700,13.746700,13.496100,13.675100,5.418918,14552481
2005-04-28,13.675100,13.782500,13.567700,13.746700,5.447290,13006731
2005-04-29,13.603500,13.675100,13.531900,13.603500,5.390547,10271104759
2005-05-02,13.603500,13.603500,13.603500,13.603500,5.390547,0
2005-05-03,13.460300,13.460300,13.138100,13.317100,5.277057,21187798927
2005-05-04,13.352900,13.460300,13.066500,13.066500,5.177752,8612765742
2005-05-05,13.138100,13.460300,13.138100,13.424500,5.319615,11954254736
2005-05-06,13.424500,13.603500,13.352900,13.567700,5.376360,11091176180
2005-05-09,13.531900,13.567700,13.317100,13.388700,5.305429,7722757
2005-05-10,13.245500,13.388700,13.138100,13.281300,5.262871,6897813957
2005-05-11,13.102300,13.245500,12.994900,13.102300,5.191939,5424814746
2005-05-12,13.138100,13.388700,13.138100,13.388700,5.305429,6345101
2005-05-13,13.388700,13.531900,13.317100,13.388700,5.305429,6580149
2005-05-16,13.496100,13.496100,13.102300,13.138100,5.206124,4442795821
2005-05-17,13.173900,13.245500,13.066500,13.209700,5.234497,4396020294
2005-05-18,13.209700,13.352900,13.173900,13.245500,5.248684,11060011083
2005-05-19,13.281300,13.388700,12.851700,12.887500,5.106822,16677102
2005-05-20,12.887500,12.994900,12.672700,12.780100,5.064265,21832076012
2005-05-23,12.780100,12.887500,12.636900,12.744400,5.050117,4035700520
2005-05-24,12.887500,12.887500,12.744400,12.851700,5.092637,8174304345
2005-05-25,12.851700,12.959100,12.815900,12.887500,5.106822,20304938256
2005-05-26,12.887500,13.030700,12.887500,12.994900,5.149381,9381749
2005-05-27,12.994900,12.994900,12.851700,12.923300,5.121008,10977310
2005-05-30,12.923300,12.959100,12.851700,12.923300,5.121008,6254054280
2005-05-31,12.887500,12.923300,12.780100,12.780100,5.064265,7426304
2005-06-01,12.815900,12.887500,12.601100,12.636900,5.007520,8848961987
2005-06-02,12.672700,13.066500,12.672700,12.887500,5.106822,19348055779
2005-06-03,12.959100,13.138100,12.887500,12.923300,5.121008,19356513265
2005-06-06,12.923300,13.281300,12.887500,13.138100,5.206124,26085423
2005-06-07,13.173900,13.317100,13.102300,13.138100,5.206124,20277538958
2005-06-08,13.245500,13.352900,13.173900,13.245500,5.248684,11820566284
2005-06-09,13.245500,13.782500,13.173900,13.710900,5.433105,40130136566
2005-06-10,13.854100,14.391100,13.854100,14.391100,5.702641,49639355
2005-06-13,14.391100,14.391100,14.068900,14.319500,5.674269,14280552
2005-06-14,14.319500,14.319500,13.675100,13.710900,5.433105,16847748
2005-06-15,13.782500,14.068900,13.746700,14.033100,5.560781,16377484
2005-06-16,14.247900,14.283700,13.925700,14.033100,5.560781,9638782
2005-06-17,14.176300,14.247900,14.033100,14.068900,5.574965,9211043
2005-06-20,14.176300,14.212100,14.033100,14.104700,5.589152,4663250663
2005-06-21,14.104700,14.176300,13.889900,13.997300,5.546595,6706094
2005-06-22,13.997300,14.068900,13.818300,13.889900,5.504035,12883066
2005-06-23,13.925700,14.140500,13.854100,14.068900,5.574965,28262232
2005-06-24,14.033100,14.033100,13.675100,13.854100,5.489849,9889702
2005-06-27,13.889900,13.961500,13.782500,13.818300,5.475662,11360335
2005-06-28,13.889900,14.283700,13.818300,14.247900,5.645897,13176835
2005-06-29,14.319500,14.355300,13.854100,14.033100,5.560781,13160650
2005-06-30,14.033100,14.068900,13.961500,14.068900,5.574965,4946079
2005-07-01,14.104700,14.104700,13.854100,13.997300,5.546595,3564467
2005-07-04,13.997300,14.176300,13.889900,14.033100,5.560781,4512683
2005-07-05,14.033100,14.033100,13.889900,13.889900,5.504035,3136143
2005-07-06,13.961500,14.033100,13.925700,13.961500,5.532408,32771603
2005-07-07,13.961500,13.997300,13.639300,13.675100,5.418918,10581359
2005-07-08,13.639300,13.818300,13.603500,13.782500,5.461476,4912314684
2005-07-11,13.782500,13.997300,13.782500,13.997300,5.546595,4029717
2005-07-12,14.033100,14.104700,13.889900,13.997300,5.546595,1990852
2005-07-13,13.997300,14.104700,13.925700,14.033100,5.560781,5075779
2005-07-14,14.140500,14.176300,13.961500,14.176300,5.617525,5256020
2005-07-15,14.176300,14.677500,14.176300,14.641700,5.801945,21284453
2005-07-18,14.641700,14.641700,14.641700,14.641700,5.801945,0
2005-07-19,15.035400,15.035400,14.462700,14.498500,5.745199,10048018
2005-07-20,14.498500,14.534300,14.176300,14.247900,5.645897,9568763
2005-07-21,13.818300,14.319500,13.818300,13.997300,5.546595,6648345
2005-07-22,14.319500,14.963800,14.283700,14.677500,5.816132,42450585
2005-07-25,14.749100,14.892300,14.462700,14.570100,5.773572,10365118756
2005-07-26,14.570100,14.677500,14.462700,14.498500,5.745199,8480154900
2005-07-27,14.498500,14.570100,14.212100,14.212100,5.631711,7094041382
2005-07-28,14.212100,14.283700,13.997300,14.176300,5.617525,8020129637
2005-07-29,14.176300,14.283700,14.140500,14.176300,5.617525,7430322
2005-08-01,14.176300,14.247900,14.176300,14.247900,5.645897,3767203
2005-08-02,14.319500,14.462700,14.247900,14.355300,5.688455,8436428
2005-08-03,14.605900,14.892300,14.605900,14.749100,5.844503,13339295
2005-08-04,14.856500,14.856500,14.677500,14.784900,5.858689,10225200657
2005-08-05,14.784900,14.784900,14.784900,14.784900,5.858689,0
2005-08-08,14.749100,14.784900,14.570100,14.749100,5.844503,3228035227
2005-08-09,14.677500,14.713300,14.462700,14.605900,5.787758,10109626683
2005-08-10,14.605900,14.605900,13.961500,14.033100,5.560781,29743984
2005-08-11,14.033100,14.140500,13.925700,14.104700,5.589152,10833976
2005-08-12,14.104700,14.462700,14.104700,14.462700,5.731014,7036000
2005-08-15,14.605900,14.749100,14.462700,14.677500,5.816132,15890193
2005-08-16,14.713300,14.749100,14.355300,14.498500,5.745199,9243529264
2005-08-17,14.498500,14.534300,14.391100,14.391100,5.702641,6852412
2005-08-18,14.391100,14.426900,14.283700,14.391100,5.702641,6459027
2005-08-19,14.319500,14.319500,14.140500,14.247900,5.645897,5941077
2005-08-22,14.283700,14.462700,14.247900,14.426900,5.716827,4036470
2005-08-23,14.104700,14.605900,14.104700,14.534300,5.759386,8217723
2005-08-24,14.534300,14.605900,14.462700,14.605900,5.787758,8338449
2005-08-25,14.605900,14.677500,14.283700,14.677500,5.816132,20500449
2005-08-26,14.462700,14.641700,14.462700,14.605900,5.787758,6899745
2005-08-29,14.534300,14.605900,14.462700,14.534300,5.759386,4606970
2005-08-30,14.462700,14.605900,14.462700,14.534300,5.759386,3808830
2005-08-31,14.570100,14.641700,14.426900,14.534300,5.759386,14446093151
2005-09-01,14.534300,14.534300,14.534300,14.534300,5.759386,0
2005-09-02,14.534300,14.570100,14.391100,14.534300,5.759386,16891005616
2005-09-05,14.534300,14.784900,14.534300,14.534300,5.759386,11351962
2005-09-06,14.641700,14.677500,14.534300,14.570100,5.773572,5904723272
2005-09-07,14.641700,14.713300,14.605900,14.641700,5.801945,5510196195
2005-09-08,14.641700,14.677500,14.570100,14.641700,5.801945,4664964984
2005-09-09,14.641700,14.641700,14.462700,14.534300,5.759386,11860084
2005-09-12,14.534300,14.605900,14.498500,14.534300,5.759386,6341754
2005-09-13,14.534300,14.605900,14.498500,14.534300,5.759386,8174037
2005-09-14,14.534300,14.605900,14.498500,14.534300,5.759386,15933710
2005-09-15,14.534300,14.605900,14.426900,14.426900,5.716827,14131809
2005-09-16,14.462700,14.534300,14.391100,14.391100,5.702641,23820716
2005-09-19,14.721600,14.918900,14.721600,14.761100,6.119231,25815827910
2005-09-20,14.761100,14.879400,14.642600,14.879400,6.168274,26125934502
2005-09-21,14.840000,15.392500,14.840000,15.234700,6.315565,47615282931
2005-09-22,15.155700,15.313600,15.076800,15.313600,6.348272,12657043482
2005-09-23,15.313600,15.432000,15.195200,15.432000,6.397356,15312082322
2005-09-26,15.471500,15.668800,15.471500,15.629300,6.479145,10076830320
2005-09-27,15.629300,16.181900,15.629300,16.103001,6.675520,29077603482
2005-09-28,16.181900,16.576599,16.181900,16.497601,6.839101,39889635255
2005-09-29,16.497601,16.497601,16.024000,16.418699,6.806392,19463378
2005-09-30,16.418699,16.537100,16.339800,16.537100,6.855475,24542590
2005-10-03,16.537100,16.773899,16.497601,16.615999,6.888183,14721600818
2005-10-04,16.615999,16.615999,16.458200,16.576599,6.871850,13021565941
2005-10-05,16.576599,16.615999,16.260799,16.497601,6.839101,14250391841
2005-10-06,16.418699,16.537100,16.379200,16.497601,6.839101,8731796
2005-10-07,16.497601,16.576599,16.458200,16.576599,6.871850,8913063621
2005-10-10,16.576599,16.576599,16.576599,16.576599,6.871850,0
2005-10-11,16.576599,16.655600,16.458200,16.537100,6.855475,9418211965
2005-10-12,16.537100,16.576599,16.497601,16.537100,6.855475,10409420307
2005-10-13,16.537100,16.695000,16.537100,16.655600,6.904600,9413039735
2005-10-14,16.655600,16.813400,16.655600,16.773899,6.953640,12340803820
2005-10-17,16.773899,16.773899,16.615999,16.655600,6.904600,11641651134
2005-10-18,16.576599,16.576599,16.300301,16.418699,6.806392,15313729828
2005-10-19,16.339800,16.418699,16.300301,16.379200,6.790019,14125374039
2005-10-20,16.379200,16.418699,15.984500,16.024000,6.642768,24205056001
2005-10-21,16.024000,16.260799,15.826700,15.945100,6.610062,21513179222
2005-10-24,15.945100,15.945100,15.787200,15.905600,6.593686,15596075818
2005-10-25,15.905600,16.063499,15.866100,15.866100,6.577312,10845289413
2005-10-26,15.866100,16.063499,15.826700,15.945100,6.610062,6053627813
2005-10-27,15.945100,16.024000,15.866100,15.905600,6.593686,5468419812
2005-10-28,15.945100,16.103001,15.866100,15.866100,6.577312,9930494974
2005-10-31,15.945100,16.379200,15.945100,16.260799,6.740934,6567648484
2005-11-01,16.300301,16.418699,16.181900,16.260799,6.740934,4953422246
2005-11-02,16.300301,16.339800,16.181900,16.181900,6.708226,4198613741
2005-11-03,16.103001,16.339800,16.103001,16.142401,6.691853,5620479
2005-11-04,16.221399,16.497601,16.142401,16.497601,6.839101,8673924
2005-11-07,16.497601,16.497601,15.984500,15.984500,6.626396,5879692418
2005-11-08,16.142401,16.458200,15.905600,16.418699,6.806392,6866137318
2005-11-09,16.418699,16.497601,16.260799,16.497601,6.839101,7737157989
2005-11-10,16.418699,16.537100,16.379200,16.418699,6.806392,5428642
2005-11-11,16.418699,16.458200,16.260799,16.379200,6.790019,5819798037
2005-11-14,16.300301,16.379200,16.142401,16.260799,6.740934,7298631136
2005-11-15,16.260799,16.300301,15.826700,15.905600,6.593686,13716966661
2005-11-16,15.866100,16.063499,15.826700,15.984500,6.626396,10478637793
2005-11-17,15.984500,16.181900,15.905600,15.984500,6.626396,8623616311
2005-11-18,15.984500,16.339800,15.984500,16.300301,6.757309,10765456998
2005-11-21,16.103001,16.300301,15.984500,16.063499,6.659144,5824478733
2005-11-22,16.063499,16.300301,16.063499,16.142401,6.691853,14129941113
2005-11-23,16.142401,16.300301,16.024000,16.221399,6.724600,6650809257
2005-11-24,16.221399,16.221399,16.103001,16.103001,6.675520,5410159
2005-11-25,16.103001,16.418699,16.063499,16.181900,6.708226,15571751
2005-11-28,16.300301,16.300301,16.103001,16.181900,6.708226,12731328224
2005-11-29,16.181900,16.300301,16.103001,16.142401,6.691853,5962080073
2005-11-30,16.260799,16.615999,16.181900,16.537100,6.855475,28103821161
2005-12-01,16.576599,17.010700,16.458200,16.931801,7.019101,22324530285
2005-12-02,16.931801,17.089701,16.773899,17.050200,7.068181,13222440655
2005-12-05,17.050200,17.168600,16.931801,17.050200,7.068181,5992190903
2005-12-06,17.050200,17.050200,16.852800,16.931801,7.019101,5576664915
2005-12-07,16.931801,17.129101,16.813400,17.050200,7.068181,9139041191
2005-12-08,16.971300,17.050200,16.576599,16.813400,6.970016,8647503915
2005-12-09,16.892300,17.089701,16.892300,17.089701,7.084557,13647753
2005-12-12,17.129101,17.129101,16.931801,16.971300,7.035475,3782807406
2005-12-13,16.971300,16.971300,16.576599,16.734400,6.937265,11694273764
2005-12-14,16.734400,16.852800,16.537100,16.852800,6.986349,8492949
2005-12-15,16.773899,17.208099,16.695000,17.050200,7.068181,10474299
2005-12-16,16.971300,17.129101,16.971300,17.010700,7.051807,17687731789
2005-12-19,17.050200,17.839600,17.010700,17.800100,7.379054,20350646
2005-12-20,17.800100,17.800100,17.563299,17.602699,7.297221,13077671305
2005-12-21,17.760599,17.760599,17.523800,17.602699,7.297221,15396003862
2005-12-22,17.642200,17.839600,17.523800,17.642200,7.313597,10264001340
2005-12-23,17.997400,18.076401,17.800100,17.958000,7.444511,18284416758
2005-12-26,17.997400,18.155300,17.760599,17.760599,7.362679,9738260404
2005-12-27,17.839600,18.431601,17.800100,18.392099,7.624468,14145624
2005-12-28,18.352600,19.063101,18.115801,19.063101,7.902633,20966334
2005-12-29,18.352600,19.102501,18.352600,18.905199,7.837174,18233743
2005-12-30,18.905199,18.944700,18.471001,18.510500,7.673550,18575791922
2006-01-02,18.155300,18.155300,17.523800,18.155300,7.526302,10692197
2006-01-03,18.155300,18.707800,17.958000,18.628901,7.722635,12747023992
2006-01-04,18.668400,18.786800,18.549900,18.549900,7.689885,16001556218
2006-01-05,18.628901,18.826300,18.549900,18.668400,7.739008,17548377967
2006-01-06,18.668400,18.786800,18.549900,18.707800,7.755342,26192081749
2006-01-09,18.707800,18.707800,18.234200,18.234200,7.559010,17493904
2006-01-10,18.392099,18.510500,17.997400,18.313200,7.591760,19366304626
2006-01-11,18.313200,18.549900,18.194799,18.352600,7.608094,16398080310
2006-01-12,18.549900,18.549900,18.273701,18.313200,7.591760,18872234340
2006-01-13,18.431601,19.023600,18.352600,18.786800,7.788093,24564182
2006-01-16,18.944700,19.142000,18.786800,19.063101,7.902633,22639838748
2006-01-17,19.023600,19.023600,18.865700,18.944700,7.853549,13940395165
2006-01-18,18.826300,18.865700,18.510500,18.628901,7.722635,15165436988
2006-01-19,18.549900,18.944700,18.352600,18.944700,7.853549,10998774244
2006-01-20,18.944700,19.023600,18.786800,18.826300,7.804466,10124648752
2006-01-23,18.826300,18.905199,18.747299,18.786800,7.788093,14301447
2006-01-24,18.944700,18.944700,18.589500,18.589500,7.706299,11421901731
2006-01-25,18.707800,18.905199,18.471001,18.865700,7.820800,7864592
2006-02-03,19.102501,19.813000,19.023600,19.615601,8.131673,30534836220
2006-02-06,19.497200,19.970800,19.220900,19.931400,8.262589,24940436531
2006-02-07,19.970800,19.970800,19.418301,19.497200,8.082588,13338641707
2006-02-08,19.457701,19.655100,19.299900,19.339300,8.017131,25164667794
2006-02-09,19.378799,19.418301,18.905199,19.023600,7.886257,17637057
2006-02-10,19.023600,19.023600,18.865700,18.944700,7.853549,8480279575
2006-02-13,18.944700,18.984100,18.865700,18.865700,7.820800,19833771517
2006-02-14,18.865700,19.418301,18.786800,19.220900,7.968050,13043466410
2006-02-15,19.260401,19.339300,18.944700,18.944700,7.853549,7460467119
2006-02-16,19.023600,19.339300,19.023600,19.181499,7.951715,9451952495
2006-02-17,19.339300,19.339300,19.063101,19.102501,7.918966,3435691207
2006-02-20,19.181499,19.773500,19.142000,19.576200,8.115339,12724221
2006-02-21,19.733999,19.733999,19.339300,19.339300,8.017131,5613402819
2006-02-22,19.418301,19.418301,19.220900,19.418301,8.049880,7732839152
2006-02-23,19.497200,19.497200,19.299900,19.339300,8.017131,4525180574
2006-02-24,19.181499,19.457701,19.181499,19.418301,8.049880,6743432
2006-02-27,19.339300,19.378799,19.260401,19.339300,8.017131,4190733129
2006-03-01,19.339300,19.339300,19.181499,19.299900,8.000799,4920437544
2006-03-02,19.299900,19.891899,19.299900,19.733999,8.180754,18442772476
2006-03-03,19.733999,20.917999,19.733999,20.523399,8.508000,34768642865
2006-03-06,20.523399,20.641701,20.405001,20.562799,8.524335,7165291823
2006-03-07,20.562799,20.839100,20.523399,20.720699,8.589792,11817158
2006-03-08,20.720699,20.878599,20.641701,20.720699,8.589792,8400468154
2006-03-09,20.720699,20.720699,20.326000,20.523399,8.508000,13718697
2006-03-10,20.444401,20.523399,20.089199,20.286600,8.409836,24369087835
2006-03-13,20.286600,20.365499,20.128700,20.128700,8.344378,20294904030
2006-03-14,19.970800,20.089199,19.418301,19.694500,8.164378,5691947117
2006-03-15,19.694500,19.813000,19.339300,19.536699,8.098963,17792879482
2006-03-16,19.339300,19.655100,19.220900,19.339300,8.017131,8449876047
2006-03-17,19.339300,19.733999,19.102501,19.655100,8.148046,6701625064
2006-03-20,19.655100,19.694500,19.418301,19.497200,8.082588,4834291747
2006-03-21,19.694500,19.813000,19.576200,19.694500,8.164378,7105749420
2006-03-22,19.733999,19.813000,19.497200,19.694500,8.164378,8186371401
2006-03-23,19.733999,19.733999,19.457701,19.536699,8.098963,14583954
2006-03-24,19.536699,19.813000,19.457701,19.733999,8.180754,8424539
2006-03-27,19.733999,19.852400,19.655100,19.733999,8.180754,17049240
2006-03-28,19.733999,19.733999,19.378799,19.457701,8.066215,7879794
2006-03-29,19.418301,19.418301,18.944700,19.102501,7.918966,8807126755
2006-03-30,19.102501,19.655100,18.865700,19.655100,8.148046,9777533
2006-03-31,19.576200,19.773500,19.497200,19.733999,8.180754,14282444
2006-04-03,19.694500,19.733999,19.457701,19.497200,8.082588,6759900344
2006-04-04,19.497200,19.891899,19.457701,19.813000,8.213505,5645074704
2006-04-06,19.813000,19.852400,19.576200,19.694500,8.164378,11074784297
2006-04-07,19.378799,19.813000,19.378799,19.733999,8.180754,9266993
2006-04-10,19.655100,19.733999,19.299900,19.418301,8.049880,12448048564
2006-04-11,19.457701,19.497200,19.220900,19.339300,8.017131,6723162440
2006-04-12,19.339300,19.615601,19.339300,19.576200,8.115339,5719817635
2006-04-13,19.655100,19.813000,19.615601,19.694500,8.164378,9392410093
2006-04-14,19.733999,19.773500,19.536699,19.733999,8.180754,15050154
2006-04-17,19.773500,20.207600,19.773500,20.207600,8.377085,17953769
2006-04-18,20.207600,20.207600,19.852400,19.891899,8.246210,12956054726
2006-04-19,19.931400,20.602301,19.773500,19.852400,8.229838,37223794
2006-04-20,20.207600,20.207600,19.576200,19.852400,8.229838,16095303
2006-04-21,19.813000,19.852400,19.576200,19.615601,8.131673,12042657085
2006-04-24,19.733999,20.049801,19.694500,19.773500,8.197130,32870903550
2006-04-25,19.773500,20.365499,19.655100,19.733999,8.180754,37771070841
2006-04-26,19.733999,19.773500,19.497200,19.733999,8.180754,13604680
2006-04-27,19.891899,20.602301,19.891899,20.089199,8.328004,84198519158
2006-04-28,20.089199,20.089199,19.260401,19.733999,8.180754,22437144
2006-05-02,19.733999,20.917999,19.733999,20.917999,8.671583,52988449966
2006-05-03,21.154900,22.378401,21.115400,21.667900,8.982455,60033391
2006-05-04,22.023199,22.733601,21.707399,22.733601,9.424243,59037647792
2006-05-05,22.733601,22.733601,22.181000,22.733601,9.424243,44048304
2006-05-08,23.049299,23.444000,22.259899,22.733601,9.424243,56444408957
2006-05-09,22.575701,22.575701,21.391701,21.628500,8.966122,36529560132
